3.881579
	
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	AUC	AUC	AUC	AUC	AUC
yeast.mat	QSMOTE	0.819548	0.803362	0.811497	0.799322	0.815706
yeast.mat	B-SMOTE	0.808079	0.786299	0.783983	0.672034	0.778588
yeast.mat	ADAYSN	0.807345	0.789181	0.810650	0.734887	0.809407
yeast.mat	MSMOTE	0.826299	0.795989	0.812542	0.749633	0.810508
yeast.mat	MWMOTE	0.782288	0.762373	0.816102	0.787514	0.793842
yeast.mat	SMOTE	0.833249	0.797514	0.824972	0.770367	0.818362
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	average	average	average	average	average
yeast.mat	QSMOTE	0.805405	0.862838	0.822297	0.870270	0.827027
yeast.mat	B-SMOTE	0.874324	0.857432	0.869595	0.833784	0.868919
yeast.mat	ADAYSN	0.821622	0.856081	0.850676	0.854730	0.850676
yeast.mat	MSMOTE	0.843919	0.839189	0.837838	0.842568	0.840541
yeast.mat	MWMOTE	0.718243	0.805405	0.795946	0.855405	0.774324
yeast.mat	SMOTE	0.837162	0.829730	0.837838	0.843919	0.839189
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	TP	TP	TP	TP	TP
yeast.mat	QSMOTE	0.843333	0.703333	0.793333	0.680000	0.796667
yeast.mat	B-SMOTE	0.696667	0.666667	0.640000	0.400000	0.626667
yeast.mat	ADAYSN	0.783333	0.676667	0.743333	0.533333	0.740000
yeast.mat	MSMOTE	0.796667	0.723333	0.770000	0.593333	0.760000
yeast.mat	MWMOTE	0.890000	0.690000	0.850000	0.673333	0.826667
yeast.mat	SMOTE	0.826667	0.743333	0.803333	0.646667	0.783333
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	FP	FP	FP	FP	FP
yeast.mat	QSMOTE	0.204237	0.096610	0.170339	0.081356	0.165254
yeast.mat	B-SMOTE	0.080508	0.094068	0.072034	0.055932	0.069492
yeast.mat	ADAYSN	0.168644	0.098305	0.122034	0.063559	0.121186
yeast.mat	MSMOTE	0.144068	0.131356	0.144915	0.094068	0.138983
yeast.mat	MWMOTE	0.325424	0.165254	0.217797	0.098305	0.238983
yeast.mat	SMOTE	0.160169	0.148305	0.153390	0.105932	0.146610
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	Precision	Precision	Precision	Precision	Precision
yeast.mat	QSMOTE	0.512038	0.654653	0.550529	0.685151	0.557006
yeast.mat	B-SMOTE	0.689200	0.647049	0.698665	0.645863	0.700652
yeast.mat	ADAYSN	0.542004	0.638899	0.614543	0.683118	0.614510
yeast.mat	MSMOTE	0.587799	0.586214	0.578550	0.619030	0.584118
yeast.mat	MWMOTE	0.411327	0.518520	0.501868	0.638168	0.472050
yeast.mat	SMOTE	0.571058	0.563332	0.574495	0.612889	0.579739
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	G_mean	G_mean	G_mean	G_mean	G_mean
yeast.mat	QSMOTE	0.818474	0.795596	0.809603	0.787924	0.814343
yeast.mat	B-SMOTE	0.799827	0.775321	0.768222	0.609000	0.761855
yeast.mat	ADAYSN	0.806453	0.780192	0.806369	0.703916	0.804485
yeast.mat	MSMOTE	0.824849	0.792416	0.810428	0.730324	0.808282
yeast.mat	MWMOTE	0.774553	0.758627	0.815166	0.776389	0.792401
yeast.mat	SMOTE	0.832608	0.795392	0.824340	0.757273	0.817289
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	F_measure	F_measure	F_measure	F_measure	F_measure
yeast.mat	QSMOTE	0.636561	0.674314	0.646192	0.677854	0.652855
yeast.mat	B-SMOTE	0.692040	0.652942	0.663299	0.489049	0.658269
yeast.mat	ADAYSN	0.640070	0.655275	0.669098	0.595221	0.667262
yeast.mat	MSMOTE	0.674519	0.646988	0.658530	0.601837	0.659190
yeast.mat	MWMOTE	0.562234	0.590883	0.629977	0.650766	0.599345
yeast.mat	SMOTE	0.673947	0.639903	0.668723	0.624273	0.665083
