1.683962
10	15	18	19	20	
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	AUC	AUC	AUC	AUC	AUC
wdbc.mat	QSMOTE	0.921496	0.922468	0.968813	0.922803	0.962643
wdbc.mat	B-SMOTE	0.910463	0.918679	0.968712	0.922267	0.966868
wdbc.mat	ADAYSN	0.904058	0.912408	0.968712	0.924212	0.948357
wdbc.mat	MSMOTE	0.934071	0.925285	0.970121	0.931690	0.957344
wdbc.mat	MWMOTE	0.914453	0.909893	0.952783	0.925721	0.951911
wdbc.mat	SMOTE	0.926492	0.920523	0.959725	0.930282	0.964923
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	average	average	average	average	average
wdbc.mat	QSMOTE	0.922124	0.922124	0.968142	0.927434	0.962832
wdbc.mat	B-SMOTE	0.916814	0.918584	0.971681	0.929204	0.968142
wdbc.mat	ADAYSN	0.902655	0.916814	0.971681	0.929204	0.952212
wdbc.mat	MSMOTE	0.941593	0.925664	0.973451	0.939823	0.961062
wdbc.mat	MWMOTE	0.913274	0.902655	0.950442	0.927434	0.946903
wdbc.mat	SMOTE	0.934513	0.922124	0.962832	0.938053	0.968142
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	TP	TP	TP	TP	TP
wdbc.mat	QSMOTE	0.919048	0.923810	0.971429	0.904762	0.961905
wdbc.mat	B-SMOTE	0.885714	0.919048	0.957143	0.895238	0.961905
wdbc.mat	ADAYSN	0.909524	0.895238	0.957143	0.904762	0.933333
wdbc.mat	MSMOTE	0.904762	0.923810	0.957143	0.900000	0.942857
wdbc.mat	MWMOTE	0.919048	0.938095	0.961905	0.919048	0.971429
wdbc.mat	SMOTE	0.895238	0.914286	0.947619	0.900000	0.952381
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	FP	FP	FP	FP	FP
wdbc.mat	QSMOTE	0.076056	0.078873	0.033803	0.059155	0.036620
wdbc.mat	B-SMOTE	0.064789	0.081690	0.019718	0.050704	0.028169
wdbc.mat	ADAYSN	0.101408	0.070423	0.019718	0.056338	0.036620
wdbc.mat	MSMOTE	0.036620	0.073239	0.016901	0.036620	0.028169
wdbc.mat	MWMOTE	0.090141	0.118310	0.056338	0.067606	0.067606
wdbc.mat	SMOTE	0.042254	0.073239	0.028169	0.039437	0.022535
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	Precision	Precision	Precision	Precision	Precision
wdbc.mat	QSMOTE	0.878551	0.876277	0.944805	0.902461	0.940137
wdbc.mat	B-SMOTE	0.892166	0.869565	0.967849	0.915749	0.953341
wdbc.mat	ADAYSN	0.846615	0.884414	0.967849	0.907170	0.938185
wdbc.mat	MSMOTE	0.936610	0.882851	0.971633	0.939095	0.952423
wdbc.mat	MWMOTE	0.862342	0.824504	0.911164	0.890891	0.896259
wdbc.mat	SMOTE	0.927723	0.881208	0.955125	0.934461	0.962443
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	G_mean	G_mean	G_mean	G_mean	G_mean
wdbc.mat	QSMOTE	0.921206	0.922235	0.968745	0.922276	0.962525
wdbc.mat	B-SMOTE	0.909045	0.918642	0.968471	0.921387	0.966765
wdbc.mat	ADAYSN	0.903163	0.911382	0.968471	0.923466	0.947962
wdbc.mat	MSMOTE	0.933522	0.925186	0.969894	0.930546	0.956988
wdbc.mat	MWMOTE	0.914017	0.909284	0.952589	0.925247	0.951615
wdbc.mat	SMOTE	0.925396	0.919979	0.959164	0.929182	0.964612
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	F_measure	F_measure	F_measure	F_measure	F_measure
wdbc.mat	QSMOTE	0.897653	0.898656	0.957751	0.902683	0.950572
wdbc.mat	B-SMOTE	0.886656	0.893552	0.961881	0.904012	0.957355
wdbc.mat	ADAYSN	0.874734	0.887999	0.961881	0.904639	0.935179
wdbc.mat	MSMOTE	0.920164	0.902553	0.963957	0.917458	0.947069
wdbc.mat	MWMOTE	0.888490	0.877356	0.935383	0.903738	0.931944
wdbc.mat	SMOTE	0.909883	0.896506	0.949897	0.915224	0.956775
