3.727903
	
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	AUC	AUC	AUC	AUC	AUC
Robot.mat	QSMOTE	0.845137	0.944505	0.627518	0.650758	0.612578
Robot.mat	B-SMOTE	0.834505	0.962755	0.560718	0.689459	0.564388
Robot.mat	ADAYSN	0.833827	0.957214	0.593610	0.691400	0.591451
Robot.mat	MSMOTE	0.813782	0.933352	0.605996	0.652624	0.613989
Robot.mat	MWMOTE	0.813483	0.883033	0.661577	0.726036	0.667750
Robot.mat	SMOTE	0.820571	0.933084	0.608342	0.651699	0.617376
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	average	average	average	average	average
Robot.mat	QSMOTE	0.821468	0.946606	0.615780	0.738899	0.639450
Robot.mat	B-SMOTE	0.865505	0.973394	0.800367	0.791927	0.786055
Robot.mat	ADAYSN	0.826239	0.969174	0.638165	0.746239	0.666422
Robot.mat	MSMOTE	0.845872	0.944587	0.704954	0.743853	0.705505
Robot.mat	MWMOTE	0.819266	0.865688	0.630826	0.737064	0.656147
Robot.mat	SMOTE	0.840000	0.941651	0.705138	0.744404	0.705321
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	TP	TP	TP	TP	TP
Robot.mat	QSMOTE	0.886087	0.940870	0.647826	0.498261	0.566087
Robot.mat	B-SMOTE	0.780870	0.944348	0.146087	0.512174	0.180870
Robot.mat	ADAYSN	0.846957	0.936522	0.516522	0.596522	0.461739
Robot.mat	MSMOTE	0.758261	0.913913	0.434783	0.494783	0.455652
Robot.mat	MWMOTE	0.803478	0.913043	0.714783	0.706957	0.687826
Robot.mat	SMOTE	0.786957	0.918261	0.440870	0.491304	0.465217
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	FP	FP	FP	FP	FP
Robot.mat	QSMOTE	0.195814	0.051860	0.392791	0.196744	0.340930
Robot.mat	B-SMOTE	0.111860	0.018837	0.024651	0.133256	0.052093
Robot.mat	ADAYSN	0.179302	0.022093	0.329302	0.213721	0.278837
Robot.mat	MSMOTE	0.130698	0.047209	0.222791	0.189535	0.227674
Robot.mat	MWMOTE	0.176512	0.146977	0.391628	0.254884	0.352326
Robot.mat	SMOTE	0.145814	0.052093	0.224186	0.187907	0.230465
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	Precision	Precision	Precision	Precision	Precision
Robot.mat	QSMOTE	0.550545	0.829751	0.305560	0.400233	0.307691
Robot.mat	B-SMOTE	0.656026	0.934315	0.622522	0.504051	0.490111
Robot.mat	ADAYSN	0.561074	0.919160	0.295523	0.430023	0.307779
Robot.mat	MSMOTE	0.615451	0.841742	0.341842	0.422109	0.347239
Robot.mat	MWMOTE	0.560718	0.637569	0.328105	0.426752	0.343037
Robot.mat	SMOTE	0.593400	0.835458	0.344365	0.421761	0.349547
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	G_mean	G_mean	G_mean	G_mean	G_mean
Robot.mat	QSMOTE	0.843184	0.944205	0.625520	0.622954	0.609839
Robot.mat	B-SMOTE	0.831106	0.962434	0.376758	0.656217	0.409770
Robot.mat	ADAYSN	0.832341	0.956593	0.587485	0.676084	0.576465
Robot.mat	MSMOTE	0.811641	0.932854	0.578016	0.630034	0.589841
Robot.mat	MWMOTE	0.812782	0.882213	0.657557	0.716299	0.666180
Robot.mat	SMOTE	0.819385	0.932653	0.581217	0.627997	0.594827
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	F_measure	F_measure	F_measure	F_measure	F_measure
Robot.mat	QSMOTE	0.677573	0.881153	0.414781	0.437017	0.398216
Robot.mat	B-SMOTE	0.709924	0.938094	0.235722	0.498844	0.260614
Robot.mat	ADAYSN	0.673067	0.927216	0.375693	0.491430	0.369205
Robot.mat	MSMOTE	0.677556	0.875186	0.380961	0.449189	0.392350
Robot.mat	MWMOTE	0.657242	0.747519	0.449046	0.524308	0.457290
Robot.mat	SMOTE	0.675642	0.872005	0.384306	0.447393	0.397198
