2.057143
1	
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	AUC	AUC	AUC	AUC	AUC
glass0.mat	QSMOTE	0.767857	0.767857	0.717857	0.703571	0.771429
glass0.mat	B-SMOTE	0.764286	0.728571	0.732143	0.678571	0.746429
glass0.mat	ADAYSN	0.771429	0.721429	0.728571	0.703571	0.760714
glass0.mat	MSMOTE	0.775000	0.717857	0.753571	0.685714	0.742857
glass0.mat	MWMOTE	0.792857	0.728571	0.742857	0.678571	0.732143
glass0.mat	SMOTE	0.775000	0.753571	0.728571	0.717857	0.728571
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	average	average	average	average	average
glass0.mat	QSMOTE	0.714286	0.776190	0.657143	0.633333	0.738095
glass0.mat	B-SMOTE	0.709524	0.747619	0.695238	0.614286	0.733333
glass0.mat	ADAYSN	0.714286	0.752381	0.676190	0.633333	0.738095
glass0.mat	MSMOTE	0.733333	0.728571	0.695238	0.623810	0.714286
glass0.mat	MWMOTE	0.742857	0.733333	0.685714	0.619048	0.709524
glass0.mat	SMOTE	0.752381	0.771429	0.680952	0.647619	0.709524
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	TP	TP	TP	TP	TP
glass0.mat	QSMOTE	0.928571	0.742857	0.900000	0.914286	0.871429
glass0.mat	B-SMOTE	0.928571	0.671429	0.842857	0.871429	0.785714
glass0.mat	ADAYSN	0.942857	0.628571	0.885714	0.914286	0.828571
glass0.mat	MSMOTE	0.900000	0.685714	0.928571	0.871429	0.828571
glass0.mat	MWMOTE	0.942857	0.714286	0.914286	0.857143	0.800000
glass0.mat	SMOTE	0.842857	0.700000	0.871429	0.928571	0.785714
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	FP	FP	FP	FP	FP
glass0.mat	QSMOTE	0.392857	0.207143	0.464286	0.507143	0.328571
glass0.mat	B-SMOTE	0.400000	0.214286	0.378571	0.514286	0.292857
glass0.mat	ADAYSN	0.400000	0.185714	0.428571	0.507143	0.307143
glass0.mat	MSMOTE	0.350000	0.250000	0.421429	0.500000	0.342857
glass0.mat	MWMOTE	0.357143	0.257143	0.428571	0.500000	0.335714
glass0.mat	SMOTE	0.292857	0.192857	0.414286	0.492857	0.328571
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	Precision	Precision	Precision	Precision	Precision
glass0.mat	QSMOTE	0.571980	0.664332	0.536009	0.542121	0.613755
glass0.mat	B-SMOTE	0.560296	0.641893	0.551899	0.533714	0.614208
glass0.mat	ADAYSN	0.564567	0.643301	0.542339	0.542157	0.618995
glass0.mat	MSMOTE	0.601276	0.616880	0.584001	0.538289	0.602301
glass0.mat	MWMOTE	0.596153	0.609329	0.547721	0.533106	0.581199
glass0.mat	SMOTE	0.619948	0.679744	0.557705	0.552250	0.583889
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	G_mean	G_mean	G_mean	G_mean	G_mean
glass0.mat	QSMOTE	0.741784	0.762490	0.673769	0.633594	0.756740
glass0.mat	B-SMOTE	0.739589	0.717845	0.716108	0.601314	0.738066
glass0.mat	ADAYSN	0.740740	0.706618	0.696185	0.633846	0.748527
glass0.mat	MSMOTE	0.754852	0.705472	0.718907	0.615637	0.729358
glass0.mat	MWMOTE	0.771601	0.721916	0.713529	0.607874	0.723132
glass0.mat	SMOTE	0.766980	0.746550	0.700298	0.651936	0.719299
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	F_measure	F_measure	F_measure	F_measure	F_measure
glass0.mat	QSMOTE	0.694644	0.689645	0.655584	0.649617	0.705235
glass0.mat	B-SMOTE	0.689094	0.638853	0.657597	0.623651	0.673205
glass0.mat	ADAYSN	0.695853	0.622733	0.659685	0.649693	0.690138
glass0.mat	MSMOTE	0.703067	0.624273	0.696604	0.628318	0.679521
glass0.mat	MWMOTE	0.718798	0.644738	0.675253	0.619210	0.659626
glass0.mat	SMOTE	0.702076	0.677752	0.662819	0.665000	0.655528
