1.379310
	
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	AUC	AUC	AUC	AUC	AUC
bupa.mat	QSMOTE	0.673362	0.627500	0.650948	0.559397	0.650690
bupa.mat	B-SMOTE	0.644052	0.665086	0.618017	0.537845	0.636121
bupa.mat	ADAYSN	0.646638	0.629655	0.657328	0.606552	0.650172
bupa.mat	MSMOTE	0.658103	0.625345	0.636379	0.510862	0.644224
bupa.mat	MWMOTE	0.647414	0.615345	0.654828	0.544397	0.657328
bupa.mat	SMOTE	0.632328	0.634138	0.609914	0.548448	0.624914
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	average	average	average	average	average
bupa.mat	QSMOTE	0.660870	0.631884	0.657971	0.518841	0.652174
bupa.mat	B-SMOTE	0.620290	0.666667	0.600000	0.492754	0.623188
bupa.mat	ADAYSN	0.678261	0.637681	0.684058	0.576812	0.672464
bupa.mat	MSMOTE	0.637681	0.626087	0.628986	0.472464	0.634783
bupa.mat	MWMOTE	0.631884	0.614493	0.649275	0.501449	0.652174
bupa.mat	SMOTE	0.623188	0.631884	0.588406	0.507246	0.605797
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	TP	TP	TP	TP	TP
bupa.mat	QSMOTE	0.751724	0.600000	0.606897	0.813793	0.641379
bupa.mat	B-SMOTE	0.793103	0.655172	0.731034	0.820690	0.717241
bupa.mat	ADAYSN	0.448276	0.579310	0.489655	0.793103	0.510345
bupa.mat	MSMOTE	0.786207	0.620690	0.682759	0.751724	0.703448
bupa.mat	MWMOTE	0.744828	0.620690	0.689655	0.813793	0.689655
bupa.mat	SMOTE	0.689655	0.648276	0.744828	0.806897	0.744828
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	FP	FP	FP	FP	FP
bupa.mat	QSMOTE	0.405000	0.345000	0.305000	0.695000	0.340000
bupa.mat	B-SMOTE	0.505000	0.325000	0.495000	0.745000	0.445000
bupa.mat	ADAYSN	0.155000	0.320000	0.175000	0.580000	0.210000
bupa.mat	MSMOTE	0.470000	0.370000	0.410000	0.730000	0.415000
bupa.mat	MWMOTE	0.450000	0.390000	0.380000	0.725000	0.375000
bupa.mat	SMOTE	0.425000	0.380000	0.525000	0.710000	0.495000
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	Precision	Precision	Precision	Precision	Precision
bupa.mat	QSMOTE	0.574760	0.560293	0.594776	0.458931	0.580853
bupa.mat	B-SMOTE	0.532871	0.594615	0.517326	0.442780	0.537536
bupa.mat	ADAYSN	0.687343	0.569532	0.671611	0.497989	0.638826
bupa.mat	MSMOTE	0.549726	0.547529	0.545649	0.426174	0.548898
bupa.mat	MWMOTE	0.547575	0.532917	0.570885	0.448926	0.571222
bupa.mat	SMOTE	0.543094	0.553079	0.509271	0.450401	0.522084
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	G_mean	G_mean	G_mean	G_mean	G_mean
bupa.mat	QSMOTE	0.667158	0.625505	0.647965	0.492292	0.648921
bupa.mat	B-SMOTE	0.625090	0.659918	0.603224	0.456144	0.628461
bupa.mat	ADAYSN	0.613854	0.625646	0.633324	0.573944	0.634203
bupa.mat	MSMOTE	0.644296	0.624280	0.619708	0.440131	0.630547
bupa.mat	MWMOTE	0.638095	0.612944	0.648545	0.464579	0.654209
bupa.mat	SMOTE	0.627373	0.632846	0.584904	0.467500	0.605849
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	F_measure	F_measure	F_measure	F_measure	F_measure
bupa.mat	QSMOTE	0.650417	0.578111	0.599025	0.585601	0.607938
bupa.mat	B-SMOTE	0.636709	0.619080	0.603717	0.574828	0.613151
bupa.mat	ADAYSN	0.539611	0.572462	0.563370	0.610579	0.566626
bupa.mat	MSMOTE	0.646363	0.581219	0.596624	0.541818	0.609366
bupa.mat	MWMOTE	0.630045	0.572097	0.620600	0.577003	0.623339
bupa.mat	SMOTE	0.605885	0.596086	0.599498	0.574760	0.609848
