1.683962
10	15	18	19	20	
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	AUC	AUC	AUC	AUC	AUC
wdbc.mat	QSMOTE	0.921356	0.921122	0.963099	0.924634	0.959006
wdbc.mat	B-SMOTE	0.910170	0.922619	0.966435	0.921891	0.960173
wdbc.mat	ADAYSN	0.909705	0.917807	0.966073	0.924767	0.960601
wdbc.mat	MSMOTE	0.935886	0.920807	0.969429	0.931784	0.963763
wdbc.mat	MWMOTE	0.931696	0.925427	0.964101	0.926206	0.960815
wdbc.mat	SMOTE	0.933631	0.923500	0.967827	0.934743	0.962659
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	average	average	average	average	average
wdbc.mat	QSMOTE	0.922478	0.921003	0.962183	0.929735	0.958466
wdbc.mat	B-SMOTE	0.916283	0.925369	0.969676	0.928732	0.963599
wdbc.mat	ADAYSN	0.909263	0.920177	0.968732	0.929617	0.963363
wdbc.mat	MSMOTE	0.939882	0.923540	0.971563	0.939941	0.966195
wdbc.mat	MWMOTE	0.935634	0.922950	0.962832	0.930324	0.958702
wdbc.mat	SMOTE	0.937699	0.922891	0.968614	0.942478	0.963953
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	TP	TP	TP	TP	TP
wdbc.mat	QSMOTE	0.916984	0.921587	0.966667	0.904762	0.961111
wdbc.mat	B-SMOTE	0.886349	0.911905	0.953810	0.895238	0.946825
wdbc.mat	ADAYSN	0.911429	0.908571	0.955714	0.905873	0.949841
wdbc.mat	MSMOTE	0.920317	0.910159	0.961111	0.900000	0.954286
wdbc.mat	MWMOTE	0.916349	0.935079	0.969048	0.910159	0.969048
wdbc.mat	SMOTE	0.917778	0.925873	0.964762	0.904603	0.957619
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	FP	FP	FP	FP	FP
wdbc.mat	QSMOTE	0.074272	0.079343	0.040469	0.055493	0.043099
wdbc.mat	B-SMOTE	0.066009	0.066667	0.020939	0.051455	0.026479
wdbc.mat	ADAYSN	0.092019	0.072958	0.023568	0.056338	0.028638
wdbc.mat	MSMOTE	0.048545	0.068545	0.022254	0.036432	0.026761
wdbc.mat	MWMOTE	0.052958	0.084225	0.040845	0.057746	0.047418
wdbc.mat	SMOTE	0.050516	0.078873	0.029108	0.035117	0.032300
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	Precision	Precision	Precision	Precision	Precision
wdbc.mat	QSMOTE	0.880709	0.874342	0.934126	0.907905	0.930010
wdbc.mat	B-SMOTE	0.891143	0.891755	0.965467	0.914388	0.955548
wdbc.mat	ADAYSN	0.858593	0.882604	0.960709	0.907270	0.952161
wdbc.mat	MSMOTE	0.919392	0.890672	0.963411	0.939412	0.955592
wdbc.mat	MWMOTE	0.911817	0.869850	0.935782	0.905443	0.925756
wdbc.mat	SMOTE	0.915972	0.876473	0.952788	0.940854	0.947327
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	G_mean	G_mean	G_mean	G_mean	G_mean
wdbc.mat	QSMOTE	0.921062	0.920894	0.963034	0.924083	0.958921
wdbc.mat	B-SMOTE	0.908713	0.922168	0.966169	0.921043	0.959890
wdbc.mat	ADAYSN	0.908972	0.917315	0.965896	0.924066	0.960348
wdbc.mat	MSMOTE	0.935558	0.920075	0.969235	0.930638	0.963543
wdbc.mat	MWMOTE	0.931425	0.925093	0.963858	0.925682	0.960582
wdbc.mat	SMOTE	0.933289	0.923123	0.967638	0.933855	0.962448
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	F_measure	F_measure	F_measure	F_measure	F_measure
wdbc.mat	QSMOTE	0.897811	0.896760	0.949979	0.905455	0.945085
wdbc.mat	B-SMOTE	0.886252	0.900751	0.959034	0.903423	0.950688
wdbc.mat	ADAYSN	0.882346	0.894308	0.957853	0.905303	0.950524
wdbc.mat	MSMOTE	0.919299	0.898585	0.961771	0.917610	0.954461
wdbc.mat	MWMOTE	0.913724	0.900545	0.951354	0.906749	0.946213
wdbc.mat	SMOTE	0.916348	0.899516	0.958167	0.921221	0.951856
