3.363636
3	4	
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	AUC	AUC	AUC	AUC	AUC
ecoli1.mat	QSMOTE	0.865098	0.845882	0.836471	0.852549	0.869412
ecoli1.mat	B-SMOTE	0.831373	0.830196	0.809412	0.852157	0.821176
ecoli1.mat	ADAYSN	0.843529	0.821176	0.824314	0.858824	0.808235
ecoli1.mat	MSMOTE	0.820000	0.816078	0.800784	0.847451	0.817255
ecoli1.mat	MWMOTE	0.805098	0.751765	0.818824	0.791373	0.804314
ecoli1.mat	SMOTE	0.837647	0.824706	0.815686	0.845490	0.829412
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	average	average	average	average	average
ecoli1.mat	QSMOTE	0.842424	0.863636	0.827273	0.830303	0.863636
ecoli1.mat	B-SMOTE	0.848485	0.839394	0.836364	0.851515	0.854545
ecoli1.mat	ADAYSN	0.845455	0.854545	0.830303	0.854545	0.827273
ecoli1.mat	MSMOTE	0.845455	0.839394	0.830303	0.851515	0.848485
ecoli1.mat	MWMOTE	0.778788	0.718182	0.763636	0.757576	0.748485
ecoli1.mat	SMOTE	0.836364	0.845455	0.824242	0.848485	0.845455
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	TP	TP	TP	TP	TP
ecoli1.mat	QSMOTE	0.906667	0.813333	0.853333	0.893333	0.880000
ecoli1.mat	B-SMOTE	0.800000	0.813333	0.760000	0.853333	0.760000
ecoli1.mat	ADAYSN	0.840000	0.760000	0.813333	0.866667	0.773333
ecoli1.mat	MSMOTE	0.773333	0.773333	0.746667	0.840000	0.760000
ecoli1.mat	MWMOTE	0.853333	0.813333	0.920000	0.853333	0.906667
ecoli1.mat	SMOTE	0.840000	0.786667	0.800000	0.840000	0.800000
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	FP	FP	FP	FP	FP
ecoli1.mat	QSMOTE	0.176471	0.121569	0.180392	0.188235	0.141176
ecoli1.mat	B-SMOTE	0.137255	0.152941	0.141176	0.149020	0.117647
ecoli1.mat	ADAYSN	0.152941	0.117647	0.164706	0.149020	0.156863
ecoli1.mat	MSMOTE	0.133333	0.141176	0.145098	0.145098	0.125490
ecoli1.mat	MWMOTE	0.243137	0.309804	0.282353	0.270588	0.298039
ecoli1.mat	SMOTE	0.164706	0.137255	0.168627	0.149020	0.141176
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	Precision	Precision	Precision	Precision	Precision
ecoli1.mat	QSMOTE	0.706411	0.771685	0.680904	0.732648	0.731346
ecoli1.mat	B-SMOTE	0.766595	0.776528	0.762451	0.782059	0.772707
ecoli1.mat	ADAYSN	0.755098	0.792143	0.701227	0.785217	0.702248
ecoli1.mat	MSMOTE	0.808709	0.757545	0.743810	0.781287	0.753961
ecoli1.mat	MWMOTE	0.576100	0.498045	0.551851	0.548709	0.540239
ecoli1.mat	SMOTE	0.720651	0.728689	0.698551	0.768787	0.727017
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	G_mean	G_mean	G_mean	G_mean	G_mean
ecoli1.mat	QSMOTE	0.848748	0.833014	0.820911	0.826772	0.858386
ecoli1.mat	B-SMOTE	0.809008	0.808285	0.784908	0.832418	0.802091
ecoli1.mat	ADAYSN	0.825542	0.801613	0.806030	0.839020	0.788195
ecoli1.mat	MSMOTE	0.793803	0.795472	0.773976	0.826738	0.796736
ecoli1.mat	MWMOTE	0.788279	0.717281	0.797278	0.764472	0.782883
ecoli1.mat	SMOTE	0.819870	0.812766	0.796796	0.824768	0.814915
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	F_measure	F_measure	F_measure	F_measure	F_measure
ecoli1.mat	QSMOTE	0.769162	0.761073	0.731694	0.766136	0.774842
ecoli1.mat	B-SMOTE	0.742500	0.747426	0.717816	0.773080	0.728927
ecoli1.mat	ADAYSN	0.760858	0.734529	0.722813	0.780138	0.703665
ecoli1.mat	MSMOTE	0.740719	0.720851	0.700828	0.764052	0.719765
ecoli1.mat	MWMOTE	0.664773	0.598487	0.663398	0.636020	0.645499
ecoli1.mat	SMOTE	0.743621	0.722712	0.714453	0.757601	0.732759
