3.727903
	
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	AUC	AUC	AUC	AUC	AUC
Robot.mat	QSMOTE	0.845206	0.942080	0.627462	0.651103	0.611542
Robot.mat	B-SMOTE	0.836011	0.960334	0.560718	0.689189	0.564183
Robot.mat	ADAYSN	0.833760	0.951081	0.594426	0.690209	0.590522
Robot.mat	MSMOTE	0.820429	0.936228	0.607364	0.644199	0.613542
Robot.mat	MWMOTE	0.813457	0.898487	0.647124	0.720247	0.658597
Robot.mat	SMOTE	0.820633	0.941012	0.606368	0.642989	0.612001
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	average	average	average	average	average
Robot.mat	QSMOTE	0.822416	0.940434	0.616379	0.739174	0.638954
Robot.mat	B-SMOTE	0.866440	0.971517	0.800367	0.791015	0.786434
Robot.mat	ADAYSN	0.826367	0.963700	0.640575	0.745229	0.665492
Robot.mat	MSMOTE	0.836006	0.942893	0.692722	0.743291	0.691046
Robot.mat	MWMOTE	0.823596	0.885651	0.636850	0.730709	0.658104
Robot.mat	SMOTE	0.835089	0.945015	0.689425	0.743309	0.685865
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	TP	TP	TP	TP	TP
Robot.mat	QSMOTE	0.884638	0.944928	0.646638	0.498725	0.564116
Robot.mat	B-SMOTE	0.783362	0.940986	0.146087	0.513014	0.179652
Robot.mat	ADAYSN	0.846551	0.929246	0.514580	0.595014	0.460812
Robot.mat	MSMOTE	0.793478	0.924696	0.459681	0.472754	0.479449
Robot.mat	MWMOTE	0.795913	0.920696	0.664899	0.702145	0.659449
Robot.mat	SMOTE	0.795623	0.934087	0.462667	0.469420	0.484203
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	FP	FP	FP	FP	FP
Robot.mat	QSMOTE	0.194225	0.060767	0.391713	0.196519	0.341031
Robot.mat	B-SMOTE	0.111341	0.020318	0.024651	0.134636	0.051287
Robot.mat	ADAYSN	0.179031	0.027085	0.325729	0.214597	0.279767
Robot.mat	MSMOTE	0.152620	0.052240	0.244953	0.184357	0.252364
Robot.mat	MWMOTE	0.169000	0.123721	0.370651	0.261651	0.342256
Robot.mat	SMOTE	0.154357	0.052062	0.249930	0.183442	0.260202
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	Precision	Precision	Precision	Precision	Precision
Robot.mat	QSMOTE	0.552524	0.807895	0.305765	0.400566	0.307050
Robot.mat	B-SMOTE	0.657636	0.928663	0.622522	0.501421	0.491688
Robot.mat	ADAYSN	0.561601	0.904538	0.296938	0.428831	0.306700
Robot.mat	MSMOTE	0.585326	0.830754	0.333068	0.418190	0.335405
Robot.mat	MWMOTE	0.571763	0.672046	0.324603	0.419598	0.340709
Robot.mat	SMOTE	0.583419	0.831481	0.330556	0.417188	0.330956
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	G_mean	G_mean	G_mean	G_mean	G_mean
Robot.mat	QSMOTE	0.843336	0.941855	0.625551	0.623507	0.608804
Robot.mat	B-SMOTE	0.832782	0.960014	0.376758	0.656191	0.408479
Robot.mat	ADAYSN	0.832289	0.950540	0.587851	0.674833	0.575547
Robot.mat	MSMOTE	0.819538	0.935916	0.585202	0.617209	0.594993
Robot.mat	MWMOTE	0.812577	0.897944	0.645204	0.713845	0.657094
Robot.mat	SMOTE	0.819789	0.940747	0.585157	0.614707	0.594174
		KNN	DT	SVM	NaiveB	LogitR
DataSet	Method	F_measure	F_measure	F_measure	F_measure	F_measure
Robot.mat	QSMOTE	0.678583	0.870354	0.414758	0.437627	0.397186
Robot.mat	B-SMOTE	0.712082	0.933744	0.235722	0.498034	0.259560
Robot.mat	ADAYSN	0.673281	0.915753	0.376300	0.489900	0.368088
Robot.mat	MSMOTE	0.672474	0.873564	0.384201	0.436805	0.392946
Robot.mat	MWMOTE	0.661311	0.775227	0.435701	0.519968	0.448748
Robot.mat	SMOTE	0.671921	0.878421	0.383407	0.434303	0.390986
